ID,Block/Item,Mod,Unlocalised name,Class
5523,Item,advancedgenetics,item.cell,com.advGenetics.Items.ItemCell
5524,Item,advancedgenetics,item.skinScales,com.advGenetics.Items.ItemSkinScales
5525,Item,advancedgenetics,item.scraper,com.advGenetics.Items.ItemScraper
5756,Item,UndergroundBiomes,item.ligniteCoal,exterminatorJeff.undergroundBiomes.common.item.ItemLigniteCoal
5757,Item,UndergroundBiomes,item.fossilPiece,exterminatorJeff.undergroundBiomes.common.item.ItemFossilPiece
6256,Item,DartCraft,item.gemForce,bluedart.item.DartItem
6257,Item,DartCraft,item.ingotForce,bluedart.item.DartItem
6258,Item,DartCraft,item.goldenPower,bluedart.item.DartItem
6259,Item,DartCraft,item.forceShard,bluedart.item.DartItem
6260,Item,DartCraft,item.clipboard,bluedart.item.tool.ItemClipboard
6261,Item,DartCraft,item.forceCap,bluedart.item.ItemForceArmor
6262,Item,DartCraft,item.forceTunic,bluedart.item.ItemForceArmor
6263,Item,DartCraft,item.forcePants,bluedart.item.ItemForceArmor
6264,Item,DartCraft,item.forceBoots,bluedart.item.ItemForceArmor
6265,Item,DartCraft,item.forceArrow,bluedart.item.DartItem
6266,Item,DartCraft,item.fortuneCookie,bluedart.item.ItemFortuneCookie
6267,Item,DartCraft,item.fortune,bluedart.item.ItemFortune
6268,Item,DartCraft,item.forcePack,bluedart.item.tool.ItemForcePack
6269,Item,DartCraft,item.forceTome,bluedart.item.ItemForceTome
6270,Item,DartCraft,item.forceSword,bluedart.item.tool.ItemForceSword
6271,Item,DartCraft,item.forceRod,bluedart.item.tool.ItemForceRod
6274,Item,DartCraft,item.forcePickaxe,bluedart.item.tool.ItemForcePickaxe
6275,Item,DartCraft,item.upgradeCore,bluedart.item.ItemUpgradeCore
6276,Item,DartCraft,item.nuggetForce,bluedart.item.DartItem
6277,Item,DartCraft,item.forceSpade,bluedart.item.tool.ItemForceSpade
6278,Item,DartCraft,item.forceStick,bluedart.item.DartItem
6279,Item,DartCraft,item.forceAxe,bluedart.item.tool.ItemForceAxe
6280,Item,DartCraft,item.forceGear,bluedart.item.DartItem
6281,Item,DartCraft,item.forceBow,bluedart.item.tool.ItemForceBow
6282,Item,DartCraft,item.forceShears,bluedart.item.tool.ItemForceShears
6283,Item,DartCraft,item.cratedForceGems,bluedart.item.ItemCrate
6284,Item,DartCraft,item.enderPack,bluedart.item.tool.ItemEnderPack
6285,Item,DartCraft,item.rawLambchop,bluedart.item.ItemDartFood
6286,Item,DartCraft,item.cookedLambchop,bluedart.item.ItemDartFood
6288,Item,DartCraft,item.forceBucket,bluedart.item.tool.ItemForceBucket
6289,Item,DartCraft,item.forceContainer,bluedart.item.ItemForceContainer
6290,Item,DartCraft,item.milkContainer,bluedart.item.ItemMilkContainer
6291,Item,DartCraft,item.forceBelt,bluedart.item.tool.ItemForceBelt
6292,Item,DartCraft,item.entityBottle,bluedart.item.ItemEntityBottle
6293,Item,DartCraft,item.forceFlask,bluedart.item.tool.ItemForceFlask
6294,Item,DartCraft,item.forceWrench,bluedart.item.tool.ItemForceWrench
6295,Item,DartCraft,item.forceMitts,bluedart.item.tool.ItemForceMitts
6296,Item,DartCraft,item.memberCard,bluedart.item.tool.ItemMemberCard
6297,Item,DartCraft,item.lootBag,bluedart.item.tool.ItemLootBag
6298,Item,DartCraft,item.magnet,bluedart.item.tool.ItemMagnet
6299,Item,DartCraft,item.itemTear,bluedart.item.ItemTear
6300,Item,DartCraft,item.itemClaw,bluedart.item.DartItem
6301,Item,DartCraft,item.inertCore,bluedart.item.ItemInertCore
6303,Item,DartCraft,item.soulWafer,bluedart.item.ItemSoulWafer
6304,Item,DartCraft,item.tileBox,bluedart.item.ItemTileBox
6305,Item,DartCraft,item.mudora,bluedart.item.ItemMudora
6306,Item,DartCraft,item.forcePipe,bluedart.transport.ItemForcePipe
6307,Item,DartCraft,item.dartResource,bluedart.item.ItemResource
6308,Item,DartCraft,item.null,bluedart.item.tool.ItemBaconator
6357,Item,WR-CBE|Addons,item.wrcbe_addons:triangulator,codechicken.wirelessredstone.addons.ItemWirelessTriangulator
6358,Item,WR-CBE|Addons,item.wrcbe_addons:remote,codechicken.wirelessredstone.addons.ItemWirelessRemote
6359,Item,WR-CBE|Addons,item.wrcbe_addons:sniffer,codechicken.wirelessredstone.addons.ItemWirelessSniffer
6360,Item,WR-CBE|Addons,item.wrcbe_addons:wirelessmap,codechicken.wirelessredstone.addons.ItemWirelessMap
6361,Item,WR-CBE|Addons,item.wrcbe_addons:tracker,codechicken.wirelessredstone.addons.ItemWirelessTracker
6362,Item,WR-CBE|Addons,item.wrcbe_addons:rep,codechicken.wirelessredstone.addons.ItemREP
6363,Item,WR-CBE|Addons,item.wrcbe_addons:psniffer,codechicken.wirelessredstone.addons.ItemPrivateSniffer
6406,Item,WR-CBE|Core,item.wrcbe_core:obsidianStick,net.minecraft.item.Item
6407,Item,WR-CBE|Core,item.wrcbe_core:stoneBowl,net.minecraft.item.Item
6408,Item,WR-CBE|Core,item.wrcbe_core:retherPearl,net.minecraft.item.Item
6409,Item,WR-CBE|Core,item.wrcbe_core:wirelessTransceiver,net.minecraft.item.Item
6410,Item,WR-CBE|Core,item.wrcbe_core:blazeTransceiver,net.minecraft.item.Item
6411,Item,WR-CBE|Core,item.wrcbe_core:recieverDish,net.minecraft.item.Item
6412,Item,WR-CBE|Core,item.wrcbe_core:blazeRecieverDish,net.minecraft.item.Item
6426,Item,WR-CBE|Logic,item.wrcbe_logic:wirelesspart,codechicken.wirelessredstone.logic.ItemWirelessPart
6510,Item,remoteIO,item.component,com.dmillerw.remoteIO.item.ItemComponent
6511,Item,remoteIO,item.ioGoggles,com.dmillerw.remoteIO.item.ItemGoggles
6512,Item,remoteIO,item.ioLinker,com.dmillerw.remoteIO.item.ItemTool
6513,Item,remoteIO,item.transceiver,com.dmillerw.remoteIO.item.ItemTransmitter
6514,Item,remoteIO,item.upgrade,com.dmillerw.remoteIO.item.ItemUpgrade
6515,Item,remoteIO,item.screen,com.dmillerw.remoteIO.item.ItemDocumentation
6740,Item,RandomThings,item.portableEnderPorter,lumien.randomthings.Items.ItemPortableEnderPorter
6741,Item,RandomThings,item.whiteStone,lumien.randomthings.Items.ItemWhiteStone
6742,Item,RandomThings,item.blockMover,lumien.randomthings.Items.ItemBlockMover
6743,Item,RandomThings,item.nightStone,lumien.randomthings.Items.ItemNightStone
6744,Item,RandomThings,item.blueStone,lumien.randomthings.Items.ItemBlueStone
6745,Item,RandomThings,item.rtTargetCard,lumien.randomthings.Items.ItemTargetCard
6746,Item,RandomThings,item.giCard,lumien.randomthings.Items.ItemGICard
6747,Item,RandomThings,item.entityMover,lumien.randomthings.Items.ItemEntityMover
6748,Item,RandomThings,item.blockReplacer,lumien.randomthings.Items.ItemBlockReplacer
6749,Item,RandomThings,item.diamondBreaker,lumien.randomthings.Items.ItemDiamondBreaker
6750,Item,RandomThings,item.itemCrafting,lumien.randomthings.Items.ItemCrafting
6751,Item,RandomThings,item.filter,lumien.randomthings.Items.ItemFilter
6752,Item,RandomThings,item.rtFlask,lumien.randomthings.Items.ItemFlask
6856,Item,OpenComputers,oc:item,li.cil.oc.common.item.Delegator
7119,Item,LogisticsPipes|Main,item.brokenItem,logisticspipes.items.LogisticsBrokenItem
7120,Item,LogisticsPipes|Main,item.logisticsFluidContainer,logisticspipes.items.LogisticsFluidContainer
7121,Item,LogisticsPipes|Main,item.upgradeManagerItem,logisticspipes.items.LogisticsItem
7122,Item,LogisticsPipes|Main,item.itemUpgrade,logisticspipes.items.ItemUpgrade
7123,Item,LogisticsPipes|Main,item.logisticsParts,logisticspipes.items.ItemParts
7124,Item,LogisticsPipes|Main,item.logisticsHUDGlasses,logisticspipes.items.ItemHUDArmor
7125,Item,LogisticsPipes|Main,item.logisticsItemCard,logisticspipes.items.LogisticsItemCard
7126,Item,LogisticsPipes|Main,item.itemDisk,logisticspipes.items.ItemDisk
7127,Item,LogisticsPipes|Main,item.itemModule,logisticspipes.items.ItemModule
7128,Item,LogisticsPipes|Main,item.remoteOrdererItem,logisticspipes.items.RemoteOrderer
7129,Item,LogisticsPipes|Main,item.networkMonitorItem,logisticspipes.items.LogisticsNetworkManager
7130,Item,LogisticsPipes|Main,item.PipeItemsBasicLogistics,logisticspipes.items.ItemLogisticsPipe
7131,Item,LogisticsPipes|Main,item.PipeItemsRequestLogistics,logisticspipes.items.ItemLogisticsPipe
7132,Item,LogisticsPipes|Main,item.PipeItemsProviderLogistics,logisticspipes.items.ItemLogisticsPipe
7133,Item,LogisticsPipes|Main,item.PipeItemsCraftingLogistics,logisticspipes.items.ItemLogisticsPipe
7134,Item,LogisticsPipes|Main,item.PipeItemsSatelliteLogistics,logisticspipes.items.ItemLogisticsPipe
7135,Item,LogisticsPipes|Main,item.PipeItemsSupplierLogistics,logisticspipes.items.ItemLogisticsPipe
7137,Item,LogisticsPipes|Main,item.PipeLogisticsChassiMk1,logisticspipes.items.ItemLogisticsPipe
7138,Item,LogisticsPipes|Main,item.PipeLogisticsChassiMk2,logisticspipes.items.ItemLogisticsPipe
7139,Item,LogisticsPipes|Main,item.PipeLogisticsChassiMk3,logisticspipes.items.ItemLogisticsPipe
7140,Item,LogisticsPipes|Main,item.PipeLogisticsChassiMk4,logisticspipes.items.ItemLogisticsPipe
7141,Item,LogisticsPipes|Main,item.PipeLogisticsChassiMk5,logisticspipes.items.ItemLogisticsPipe
7142,Item,LogisticsPipes|Main,item.PipeItemsFluidSupplier,logisticspipes.items.ItemLogisticsPipe
7143,Item,LogisticsPipes|Main,item.PipeItemsCraftingLogisticsMk2,logisticspipes.items.ItemLogisticsPipe
7144,Item,LogisticsPipes|Main,item.PipeItemsRequestLogisticsMk2,logisticspipes.items.ItemLogisticsPipe
7145,Item,LogisticsPipes|Main,item.PipeItemsRemoteOrdererLogistics,logisticspipes.items.ItemLogisticsPipe
7146,Item,LogisticsPipes|Main,item.PipeItemsProviderLogisticsMk2,logisticspipes.items.ItemLogisticsPipe
7147,Item,LogisticsPipes|Main,item.PipeItemsApiaristAnalyser,logisticspipes.items.ItemLogisticsPipe
7148,Item,LogisticsPipes|Main,item.PipeItemsApiaristSink,logisticspipes.items.ItemLogisticsPipe
7149,Item,LogisticsPipes|Main,item.PipeItemsInvSysConnector,logisticspipes.items.ItemLogisticsPipe
7150,Item,LogisticsPipes|Main,item.PipeItemsSystemEntranceLogistics,logisticspipes.items.ItemLogisticsPipe
7151,Item,LogisticsPipes|Main,item.PipeItemsSystemDestinationLogistics,logisticspipes.items.ItemLogisticsPipe
7152,Item,LogisticsPipes|Main,item.PipeItemsCraftingLogisticsMk3,logisticspipes.items.ItemLogisticsPipe
7153,Item,LogisticsPipes|Main,item.PipeItemsFirewall,logisticspipes.items.ItemLogisticsPipe
7154,Item,LogisticsPipes|Main,item.PipeBlockRequestTable,logisticspipes.items.ItemLogisticsPipe
7156,Item,LogisticsPipes|Main,item.CraftingSignCreator,logisticspipes.items.CraftingSignCreator
7157,Item,LogisticsPipes|Main,item.LogisticsFluidConnectorPipe,logisticspipes.items.ItemLogisticsPipe
7158,Item,LogisticsPipes|Main,item.PipeFluidBasic,logisticspipes.items.ItemLogisticsPipe
7159,Item,LogisticsPipes|Main,item.PipeFluidInsertion,logisticspipes.items.ItemLogisticsPipe
7160,Item,LogisticsPipes|Main,item.PipeFluidProvider,logisticspipes.items.ItemLogisticsPipe
7161,Item,LogisticsPipes|Main,item.PipeFluidRequestLogistics,logisticspipes.items.ItemLogisticsPipe
7162,Item,LogisticsPipes|Main,item.PipeFluidExtractor,logisticspipes.items.ItemLogisticsPipe
7163,Item,LogisticsPipes|Main,item.PipeFluidSatellite,logisticspipes.items.ItemLogisticsPipe
7164,Item,LogisticsPipes|Main,item.PipeFluidSupplierMk2,logisticspipes.items.ItemLogisticsPipe
7200,Item,Statues,item.palette,info.jbcs.minecraft.statues.ItemPalette
7201,Item,Statues,item.itemshowcase,info.jbcs.minecraft.statues.ItemShowcase
7202,Item,Statues,item.marteau,info.jbcs.minecraft.statues.ItemMarteau
7426,Item,QuarryPlus,item.null,org.yogpstop.qp.ItemTool
7456,Item,Growthcraft|Apples,item.null,growthcraft.api.cellar.ItemBoozeBottle
7457,Item,Growthcraft|Apples,item.grc.boozeBucket,growthcraft.api.cellar.ItemBoozeBucket
7458,Item,Growthcraft|Apples,item.grc.appleSeeds,growthcraft.apples.ItemAppleSeeds
7459,Item,Growthcraft|Bamboo,item.grc.bamboo,growthcraft.bamboo.ItemBamboo
7460,Item,Growthcraft|Bamboo,item.grc.bambooDoor,growthcraft.bamboo.ItemBambooDoor
7461,Item,Growthcraft|Bamboo,item.grc.bambooRaft,growthcraft.bamboo.ItemBambooRaft
7462,Item,Growthcraft|Rice,item.grc.riceBall,growthcraft.rice.ItemRiceBall
7463,Item,Growthcraft|Rice,item.grc.rice,growthcraft.rice.ItemRice
7464,Item,Growthcraft|Rice,item.null,growthcraft.api.cellar.ItemBoozeBottle
7465,Item,Growthcraft|Rice,item.grc.boozeBucket,growthcraft.api.cellar.ItemBoozeBucket
7466,Item,Growthcraft|Hops,item.null,growthcraft.api.cellar.ItemBoozeBottle
7467,Item,Growthcraft|Hops,item.grc.boozeBucket,growthcraft.api.cellar.ItemBoozeBucket
7468,Item,Growthcraft|Hops,item.grc.hopSeeds,growthcraft.hops.ItemHopSeeds
7469,Item,Growthcraft|Hops,item.grc.hops,growthcraft.hops.ItemHops
7470,Item,Growthcraft|Grapes,item.grc.grapeSeeds,growthcraft.grapes.ItemGrapeSeeds
7471,Item,Growthcraft|Grapes,item.null,growthcraft.api.cellar.ItemBoozeBottle
7472,Item,Growthcraft|Grapes,item.grc.boozeBucket,growthcraft.api.cellar.ItemBoozeBucket
7473,Item,Growthcraft|Grapes,item.grc.grapes,growthcraft.grapes.ItemGrapes
7475,Item,Growthcraft,item.grc.rope,growthcraft.core.item.ItemRope
7493,Item,EnderStorage,item.enderpouch,codechicken.enderstorage.storage.item.ItemEnderPouch
7500,Item,JABBA,item.item.upgrade.structural.generic,mcp.mobius.betterbarrels.common.items.upgrades.ItemUpgradeStructural
7501,Item,JABBA,item.upgrade.side.generic,mcp.mobius.betterbarrels.common.items.upgrades.ItemUpgradeSide
7502,Item,JABBA,item.dolly.normal.empty,mcp.mobius.betterbarrels.common.items.dolly.ItemBarrelMover
7503,Item,JABBA,item.fork,mcp.mobius.betterbarrels.common.items.ItemTuningFork
7513,Item,JABBA,item.upgrade.core.generic,mcp.mobius.betterbarrels.common.items.upgrades.ItemUpgradeCore
7514,Item,JABBA,item.hammer,mcp.mobius.betterbarrels.common.items.ItemBarrelHammer
7515,Item,JABBA,item.dolly.diamond.empty,mcp.mobius.betterbarrels.common.items.dolly.ItemDiamondMover
7756,Item,Railcraft,item.railcraft.armor.goggles,mods.railcraft.common.items.ItemGoggles
7757,Item,Railcraft,item.railcraft.armor.overalls,mods.railcraft.common.items.ItemOveralls
7758,Item,Railcraft,item.railcraft.emblem,mods.railcraft.common.emblems.ItemEmblem
7759,Item,Railcraft,item.railcraft.firestone.cut,mods.railcraft.common.items.firestone.ItemFirestoneCut
7760,Item,Railcraft,item.railcraft.firestone.raw,mods.railcraft.common.items.firestone.ItemFirestoneRaw
7761,Item,Railcraft,item.railcraft.firestone.refined,mods.railcraft.common.items.firestone.ItemFirestoneRefined
7762,Item,Railcraft,item.railcraft.backpack.iceman.t1,forestry.storage.items.ItemBackpack
7763,Item,Railcraft,item.railcraft.backpack.iceman.t2,forestry.storage.items.ItemBackpack
7764,Item,Railcraft,item.railcraft.backpack.trackman.t1,forestry.storage.items.ItemBackpack
7765,Item,Railcraft,item.railcraft.backpack.trackman.t2,forestry.storage.items.ItemBackpack
7766,Item,Railcraft,item.railcraft.cart.anchor,mods.railcraft.common.carts.ItemCartAnchor
7767,Item,Railcraft,item.railcraft.cart.anchor.admin,mods.railcraft.common.carts.ItemCartAnchor
7768,Item,Railcraft,item.railcraft.cart.anchor.personal,mods.railcraft.common.carts.ItemCartAnchor
7769,Item,Railcraft,item.railcraft.cart.bore,mods.railcraft.common.carts.ItemTunnelBore
7773,Item,Railcraft,item.railcraft.cart.gift,mods.railcraft.common.carts.ItemCart
7774,Item,Railcraft,item.railcraft.cart.loco.steam,mods.railcraft.common.carts.ItemLocomotive
7775,Item,Railcraft,item.railcraft.cart.pumpkin,mods.railcraft.common.carts.ItemCart
7776,Item,Railcraft,item.railcraft.cart.tank,mods.railcraft.common.carts.ItemCart
7778,Item,Railcraft,item.railcraft.cart.tnt.wood,mods.railcraft.common.carts.ItemCart
7779,Item,Railcraft,item.railcraft.cart.track.relayer,mods.railcraft.common.carts.ItemCart
7780,Item,Railcraft,item.railcraft.cart.undercutter,mods.railcraft.common.carts.ItemCart
7781,Item,Railcraft,item.railcraft.cart.work,mods.railcraft.common.carts.ItemCart
7782,Item,rcdusts,item.railcraft.dust,mods.railcraft.common.items.ItemDust
7783,Item,Railcraft,item.railcraft.fuel.coke,mods.railcraft.common.items.ItemRailcraft
7785,Item,Railcraft,item.railcraft.ingot,mods.railcraft.common.items.ItemIngot
7786,Item,Railcraft,item.railcraft.fluid.creosote.cell,mods.railcraft.common.fluids.ItemFluidContainer
7787,Item,Railcraft,item.railcraft.fluid.creosote.bucket,mods.railcraft.common.fluids.ItemBucketRailcraft
7788,Item,Railcraft,item.railcraft.fluid.creosote.can,mods.railcraft.common.fluids.ItemFluidContainer
7789,Item,Railcraft,item.railcraft.fluid.creosote.bottle,mods.railcraft.common.fluids.ItemFluidContainer
7790,Item,Railcraft,item.railcraft.fluid.steam.bottle,mods.railcraft.common.fluids.ItemBucketRailcraft
7791,Item,Railcraft,item.railcraft.fluid.creosote.refactory,mods.railcraft.common.fluids.ItemFluidContainer
7792,Item,Railcraft,item.railcraft.fluid.creosote.wax,mods.railcraft.common.fluids.ItemFluidContainer
7794,Item,Railcraft,item.railcraft.nugget,mods.railcraft.common.items.ItemNugget
7795,Item,Railcraft,item.railcraft.part.circuit,mods.railcraft.common.items.ItemCircuit
7796,Item,Railcraft,item.railcraft.part.gear,mods.railcraft.common.items.ItemGear
7797,Item,Railcraft,item.railcraft.part.plate,mods.railcraft.common.items.ItemPlate
7798,Item,Railcraft,item.railcraft.part.rail,mods.railcraft.common.items.ItemRail
7799,Item,Railcraft,item.railcraft.part.railbed,mods.railcraft.common.items.ItemRailbed
7800,Item,Railcraft,item.railcraft.part.rebar,mods.railcraft.common.items.ItemRailcraft
7801,Item,Railcraft,item.railcraft.part.signal.lamp,mods.railcraft.common.items.ItemRailcraft
7802,Item,Railcraft,item.railcraft.part.tie,mods.railcraft.common.items.ItemTie
7806,Item,Railcraft,item.railcraft.routing.table,mods.railcraft.common.items.ItemRoutingTable
7807,Item,Railcraft,item.railcraft.routing.ticket,mods.railcraft.common.items.ItemTicket
7808,Item,Railcraft,item.railcraft.routing.ticket.gold,mods.railcraft.common.items.ItemTicketGold
7809,Item,Railcraft,item.railcraft.borehead.diamond,mods.railcraft.common.carts.ItemBoreHeadDiamond
7810,Item,Railcraft,item.railcraft.borehead.iron,mods.railcraft.common.carts.ItemBoreHeadIron
7811,Item,Railcraft,item.railcraft.borehead.steel,mods.railcraft.common.carts.ItemBoreHeadSteel
7812,Item,Railcraft,item.railcraft.tool.crowbar,mods.railcraft.common.items.ItemCrowbar
7813,Item,Railcraft,item.railcraft.tool.crowbar.reinforced,mods.railcraft.common.items.ItemCrowbarReinforced
7814,Item,Railcraft,item.railcraft.tool.mag.glass,mods.railcraft.common.items.ItemMagnifyingGlass
7815,Item,Railcraft,item.railcraft.tool.signal.tuner,mods.railcraft.common.blocks.signals.ItemSignalTuner
7816,Item,Railcraft,item.railcraft.firestone.cracked,mods.railcraft.common.items.firestone.ItemFirestoneCracked
7817,Item,Railcraft,item.railcraft.tool.crowbar.magic,mods.railcraft.common.plugins.thaumcraft.ItemCrowbarMagic
7821,Item,Railcraft,item.railcraft.tool.surveyor,mods.railcraft.common.blocks.signals.ItemSignalBlockSurveyor
7822,Item,Railcraft,item.railcraft.tool.whistle.tuner,mods.railcraft.common.items.ItemWhistleTuner
7900,Item,rcdusts,item.Copper Dust,rcDusts.items.ItemDust
8067,Item,Chisel,item.chisel,info.jbcs.minecraft.chisel.ItemChisel
8068,Item,Chisel,item.Chisel:iceshard,net.minecraft.item.Item
8069,Item,Chisel,item.Chisel:cloudinabottle,info.jbcs.minecraft.chisel.ItemCloudInABottle
8070,Item,Chisel,item.Chisel:ballomoss,info.jbcs.minecraft.chisel.ItemBallOMoss
8100,Item,BetterDungeons,item.Egg,chocolate.mods.BD.items.ItemEggBD
8101,Item,BetterDungeons,item.pickaxeMagic,chocolate.mods.BD.items.ItemPickaxeMagic
8102,Item,BetterDungeons,item.Capsule,chocolate.mods.BD.items.ItemCapsule
8103,Item,BetterDungeons,item.materials,chocolate.mods.BD.items.ItemMaterial
8104,Item,BetterDungeons,item.ScrollOfEscape,chocolate.mods.BD.items.ItemScrollOfEscape
8105,Item,BetterDungeons,item.goldenFeather,chocolate.mods.BD.items.ItemGoldenFeather
8106,Item,BetterDungeons,item.cursedBone,chocolate.mods.BD.items.ItemCursedBone
8107,Item,BetterDungeons,item.quiver,chocolate.mods.BD.items.ItemQuiver
8108,Item,BetterDungeons,item.healingPotion,chocolate.mods.BD.items.ItemPotionHeal
8109,Item,BetterDungeons,item.grenade,chocolate.mods.BD.items.ItemMagicGrenade
8110,Item,BetterDungeons,item.longBow,chocolate.mods.BD.items.ItemBowBase
8111,Item,BetterDungeons,item.hookshoot,chocolate.mods.BD.items.ItemHookShoot
8112,Item,BetterDungeons,item.longshoot,chocolate.mods.BD.items.ItemHookShoot
8113,Item,BetterDungeons,item.manualshoot,chocolate.mods.BD.items.ItemHookShoot
8114,Item,BetterDungeons,item.spiderhook,chocolate.mods.BD.items.ItemHookShootSpider
8115,Item,BetterDungeons,item.revolver,chocolate.mods.BD.items.ItemPistol
8116,Item,BetterDungeons,item.bullet,chocolate.mods.BD.items.ItemBullet
8117,Item,BetterDungeons,item.bubbleGun,chocolate.mods.BD.items.ItemPistolBubble
8118,Item,BetterDungeons,item.staffFire,chocolate.mods.BD.items.ItemStaffFire
8119,Item,BetterDungeons,item.staffDark,chocolate.mods.BD.items.ItemStaffDark
8120,Item,BetterDungeons,item.staffWind,chocolate.mods.BD.items.ItemStaffWind
8121,Item,BetterDungeons,item.staffPoison,chocolate.mods.BD.items.ItemStaffPoison
8122,Item,BetterDungeons,item.staffLife,chocolate.mods.BD.items.ItemStaffHeal
8123,Item,BetterDungeons,item.spikedGloves,chocolate.mods.BD.items.ItemArmorBootsStone
8124,Item,BetterDungeons,item.cloudBoots,chocolate.mods.BD.items.ItemArmorBootsCloud
8125,Item,BetterDungeons,item.kingArmor,chocolate.mods.BD.items.ItemArmorKing
8126,Item,BetterDungeons,item.mageRobe,chocolate.mods.BD.items.ItemArmorRobe
8127,Item,BetterDungeons,item.lichRobe,chocolate.mods.BD.items.ItemArmorRobeLiche
8128,Item,BetterDungeons,item.turtleHelmet,chocolate.mods.BD.items.ItemArmorTurtle
8129,Item,BetterDungeons,item.turtlePlate,chocolate.mods.BD.items.ItemArmorTurtle
8130,Item,BetterDungeons,item.turtlePants,chocolate.mods.BD.items.ItemArmorTurtle
8131,Item,BetterDungeons,item.turtleBoots,chocolate.mods.BD.items.ItemArmorTurtle
8132,Item,BetterDungeons,item.bullHelmet,chocolate.mods.BD.items.ItemArmorHelmetBull
8133,Item,BetterDungeons,item.dragonHelmet,chocolate.mods.BD.items.ItemArmorHelmetDragon
8134,Item,BetterDungeons,item.scouter,chocolate.mods.BD.items.ItemArmorHelmetScouter
8135,Item,BetterDungeons,item.shied,chocolate.mods.BD.items.ItemShied
8136,Item,BetterDungeons,item.banner,chocolate.mods.BD.items.ItemBanner
8137,Item,BetterDungeons,item.daggerIron,chocolate.mods.BD.items.ItemDagger
8138,Item,BetterDungeons,item.daggerDiamond,chocolate.mods.BD.items.ItemDagger
8139,Item,BetterDungeons,item.spearIron,chocolate.mods.BD.items.ItemSpear
8140,Item,BetterDungeons,item.spearDiamond,chocolate.mods.BD.items.ItemSpear
8141,Item,BetterDungeons,item.bigswordIron,chocolate.mods.BD.items.ItemBigSword
8142,Item,BetterDungeons,item.bigswordDiamond,chocolate.mods.BD.items.ItemBigSword
8143,Item,BetterDungeons,item.swordMonking,chocolate.mods.BD.items.ItemBigSwordMonking
8144,Item,BetterDungeons,item.earthSword,chocolate.mods.BD.items.ItemBigSwordEarth
8145,Item,BetterDungeons,item.moonSword,chocolate.mods.BD.items.ItemSwordDefensive
8146,Item,BetterDungeons,item.defenseSword,chocolate.mods.BD.items.ItemSwordDefensive
8147,Item,BetterDungeons,item.swordWind,chocolate.mods.BD.items.ItemSwordDefensive
8148,Item,BetterDungeons,item.walkerSword,chocolate.mods.BD.items.ItemSwordEnd
8149,Item,BetterDungeons,item.pirateDagger,chocolate.mods.BD.items.ItemDaggerNinja
8150,Item,BetterDungeons,item.ninjaDagger,chocolate.mods.BD.items.ItemDaggerEnd
8151,Item,BetterDungeons,item.dwarfSpear,chocolate.mods.BD.items.ItemSpearDwarf
8152,Item,BetterDungeons,item.spearGun,chocolate.mods.BD.items.ItemSpearGun
8153,Item,BetterDungeons,item.mechaGolem,chocolate.mods.BD.items.ItemGolem
8154,Item,BetterDungeons,item.controller,chocolate.mods.BD.friendlyMobs.items.ItemController
8155,Item,BetterDungeons,item.PathMarker,chocolate.mods.BD.friendlyMobs.items.ItemPathMarker
8156,Item,BetterDungeons,item.Pirate book,chocolate.mods.BD.items.ItemQuestBook
8157,Item,BetterDungeons,item.diamondHeavyHelmet,chocolate.mods.BD.items.ItemArmorHeavy
8158,Item,BetterDungeons,item.diamondHeavyPlate,chocolate.mods.BD.items.ItemArmorHeavy
8159,Item,BetterDungeons,item.diamondHeavyPants,chocolate.mods.BD.items.ItemArmorHeavy
8160,Item,BetterDungeons,item.diamondHeavyBoots,chocolate.mods.BD.items.ItemArmorHeavy
8161,Item,BetterDungeons,item.ironHeavyHelmet,chocolate.mods.BD.items.ItemArmorHeavy
8162,Item,BetterDungeons,item.ironHeavyPlate,chocolate.mods.BD.items.ItemArmorHeavy
8163,Item,BetterDungeons,item.ironHeavyPants,chocolate.mods.BD.items.ItemArmorHeavy
8164,Item,BetterDungeons,item.ironHeavyBoots,chocolate.mods.BD.items.ItemArmorHeavy
8165,Item,BetterDungeons,item.translocator,chocolate.mods.BD.items.ItemEnderTranslocator
8457,Item,ThermalExpansion,item.thermalexpansion.tool,thermalexpansion.item.tool.ItemWrench
8458,Item,ThermalExpansion,item.thermalexpansion.tool,thermalexpansion.item.tool.ItemMultimeter
8459,Item,ThermalExpansion,item.thermalexpansion.bucket,thermalexpansion.item.tool.ItemBucket
8460,Item,ThermalExpansion,item.thermalexpansion.florb,thermalexpansion.item.tool.ItemFlorb
8461,Item,ThermalExpansion,item.thermalexpansion.capacitor,thermalexpansion.item.tool.ItemCapacitor
8462,Item,ThermalExpansion,item.thermalexpansion.diagram,thermalexpansion.item.ItemDiagram
8463,Item,ThermalExpansion,item.thermalexpansion.component,thermalexpansion.item.ItemTEBase
8464,Item,ThermalExpansion,item.thermalexpansion.material,thermalexpansion.item.ItemTEBase
8465,Item,ThermalExpansion,item.thermalexpansion.armor.invarHelmet,cofh.item.ItemArmorAdv
8466,Item,ThermalExpansion,item.thermalexpansion.armor.invarPlate,cofh.item.ItemArmorAdv
8467,Item,ThermalExpansion,item.thermalexpansion.armor.invarLegs,cofh.item.ItemArmorAdv
8468,Item,ThermalExpansion,item.thermalexpansion.armor.invarBoots,cofh.item.ItemArmorAdv
